workerid,firstutterance,predicate,noun,response,nounclass,slide_number,class,language,born,enjoyment,gender,age,comments,assess,agemove,live,dialects,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
27,ay,maliit,silya,0.8,furniture,15,size,good,USA,0,Male,YES,GOOD,No,YES,USA,GOOD,2,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3VBEN272MLVLLHT40JAT5VIZGJFSGE,27,Submitted,Tue Feb 27 10:14:14 PST 2018,Mon Feb 26 17:18:41 PST 2018,Mon Feb 26 17:34:14 PST 2018,,,,,,[],15.340183333333334
27,ay,mahaba,kamatis,0.83,food,16,size,good,USA,0,Male,YES,GOOD,No,YES,USA,GOOD,2,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3VBEN272MLVLLHT40JAT5VIZGJFSGE,27,Submitted,Tue Feb 27 10:14:14 PST 2018,Mon Feb 26 17:18:41 PST 2018,Mon Feb 26 17:34:14 PST 2018,,,,,,[],15.340183333333334
27,ay hindi,aluminyo,mesa,0.87,furniture,17,material,good,USA,0,Male,YES,GOOD,No,YES,USA,GOOD,2,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3VBEN272MLVLLHT40JAT5VIZGJFSGE,27,Submitted,Tue Feb 27 10:14:14 PST 2018,Mon Feb 26 17:18:41 PST 2018,Mon Feb 26 17:34:14 PST 2018,,,,,,[],15.340183333333334
27,ay,itim,karot,0.86,food,18,color,good,USA,0,Male,YES,GOOD,No,YES,USA,GOOD,2,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3VBEN272MLVLLHT40JAT5VIZGJFSGE,27,Submitted,Tue Feb 27 10:14:14 PST 2018,Mon Feb 26 17:18:41 PST 2018,Mon Feb 26 17:34:14 PST 2018,,,,,,[],15.340183333333334
27,ay hindi,malaki,karot,0.86,food,19,size,good,USA,0,Male,YES,GOOD,No,YES,USA,GOOD,2,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3VBEN272MLVLLHT40JAT5VIZGJFSGE,27,Submitted,Tue Feb 27 10:14:14 PST 2018,Mon Feb 26 17:18:41 PST 2018,Mon Feb 26 17:34:14 PST 2018,,,,,,[],15.340183333333334
27,ay hindi,maganda,keso,0.85,food,20,quality,good,USA,0,Male,YES,GOOD,No,YES,USA,GOOD,2,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3VBEN272MLVLLHT40JAT5VIZGJFSGE,27,Submitted,Tue Feb 27 10:14:14 PST 2018,Mon Feb 26 17:18:41 PST 2018,Mon Feb 26 17:34:14 PST 2018,,,,,,[],15.340183333333334
27,ay,pula,silya,0.84,furniture,21,color,good,USA,0,Male,YES,GOOD,No,YES,USA,GOOD,2,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3VBEN272MLVLLHT40JAT5VIZGJFSGE,27,Submitted,Tue Feb 27 10:14:14 PST 2018,Mon Feb 26 17:18:41 PST 2018,Mon Feb 26 17:34:14 PST 2018,,,,,,[],15.340183333333334
27,ay,luma,lampara,0.86,furniture,22,age,good,USA,0,Male,YES,GOOD,No,YES,USA,GOOD,2,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3VBEN272MLVLLHT40JAT5VIZGJFSGE,27,Submitted,Tue Feb 27 10:14:14 PST 2018,Mon Feb 26 17:18:41 PST 2018,Mon Feb 26 17:34:14 PST 2018,,,,,,[],15.340183333333334
27,ay hindi,cuadrado,saging,0.87,food,23,shape,good,USA,0,Male,YES,GOOD,No,YES,USA,GOOD,2,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3VBEN272MLVLLHT40JAT5VIZGJFSGE,27,Submitted,Tue Feb 27 10:14:14 PST 2018,Mon Feb 26 17:18:41 PST 2018,Mon Feb 26 17:34:14 PST 2018,,,,,,[],15.340183333333334
27,ay,bago,lampara,0.9,furniture,24,age,good,USA,0,Male,YES,GOOD,No,YES,USA,GOOD,2,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3VBEN272MLVLLHT40JAT5VIZGJFSGE,27,Submitted,Tue Feb 27 10:14:14 PST 2018,Mon Feb 26 17:18:41 PST 2018,Mon Feb 26 17:34:14 PST 2018,,,,,,[],15.340183333333334
27,ay hindi,makinis,mansanas,0.88,food,25,texture,good,USA,0,Male,YES,GOOD,No,YES,USA,GOOD,2,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3VBEN272MLVLLHT40JAT5VIZGJFSGE,27,Submitted,Tue Feb 27 10:14:14 PST 2018,Mon Feb 26 17:18:41 PST 2018,Mon Feb 26 17:34:14 PST 2018,,,,,,[],15.340183333333334
27,ay hindi,tatsulok,karot,0.89,food,26,shape,good,USA,0,Male,YES,GOOD,No,YES,USA,GOOD,2,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3VBEN272MLVLLHT40JAT5VIZGJFSGE,27,Submitted,Tue Feb 27 10:14:14 PST 2018,Mon Feb 26 17:18:41 PST 2018,Mon Feb 26 17:34:14 PST 2018,,,,,,[],15.340183333333334
27,ay,sira,kamatis,0.89,food,27,quality,good,USA,0,Male,YES,GOOD,No,YES,USA,GOOD,2,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3VBEN272MLVLLHT40JAT5VIZGJFSGE,27,Submitted,Tue Feb 27 10:14:14 PST 2018,Mon Feb 26 17:18:41 PST 2018,Mon Feb 26 17:34:14 PST 2018,,,,,,[],15.340183333333334
27,ay,matigas,lampara,0.84,furniture,28,texture,good,USA,0,Male,YES,GOOD,No,YES,USA,GOOD,2,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3VBEN272MLVLLHT40JAT5VIZGJFSGE,27,Submitted,Tue Feb 27 10:14:14 PST 2018,Mon Feb 26 17:18:41 PST 2018,Mon Feb 26 17:34:14 PST 2018,,,,,,[],15.340183333333334
28,ay,dilaw,mesa,0.81,furniture,3,color,nage,USA,0,Female,sivam,bahuth acha good,No,yes,Philippines,nage,0,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3PXX5PX6LYULU4ZZ3XWOJKXWE0IBAM,28,Submitted,Tue Feb 27 10:15:44 PST 2018,Mon Feb 26 17:26:23 PST 2018,Mon Feb 26 17:35:44 PST 2018,,,,,,[],9.124633333333334
28,ay hindi,pula,lampara,0.79,furniture,4,color,nage,USA,0,Female,sivam,bahuth acha good,No,yes,Philippines,nage,0,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3PXX5PX6LYULU4ZZ3XWOJKXWE0IBAM,28,Submitted,Tue Feb 27 10:15:44 PST 2018,Mon Feb 26 17:26:23 PST 2018,Mon Feb 26 17:35:44 PST 2018,,,,,,[],9.124633333333334
28,ay hindi,bulok,television,0.67,furniture,5,age,nage,USA,0,Female,sivam,bahuth acha good,No,yes,Philippines,nage,0,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3PXX5PX6LYULU4ZZ3XWOJKXWE0IBAM,28,Submitted,Tue Feb 27 10:15:44 PST 2018,Mon Feb 26 17:26:23 PST 2018,Mon Feb 26 17:35:44 PST 2018,,,,,,[],9.124633333333334
28,ay hindi,sira,silya,0.64,furniture,6,quality,nage,USA,0,Female,sivam,bahuth acha good,No,yes,Philippines,nage,0,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3PXX5PX6LYULU4ZZ3XWOJKXWE0IBAM,28,Submitted,Tue Feb 27 10:15:44 PST 2018,Mon Feb 26 17:26:23 PST 2018,Mon Feb 26 17:35:44 PST 2018,,,,,,[],9.124633333333334
28,ay,aluminyo,lampara,0.62,furniture,7,material,nage,USA,0,Female,sivam,bahuth acha good,No,yes,Philippines,nage,0,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3PXX5PX6LYULU4ZZ3XWOJKXWE0IBAM,28,Submitted,Tue Feb 27 10:15:44 PST 2018,Mon Feb 26 17:26:23 PST 2018,Mon Feb 26 17:35:44 PST 2018,,,,,,[],9.124633333333334
28,ay,parihaba,karot,0.68,food,8,shape,nage,USA,0,Female,sivam,bahuth acha good,No,yes,Philippines,nage,0,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3PXX5PX6LYULU4ZZ3XWOJKXWE0IBAM,28,Submitted,Tue Feb 27 10:15:44 PST 2018,Mon Feb 26 17:26:23 PST 2018,Mon Feb 26 17:35:44 PST 2018,,,,,,[],9.124633333333334
28,ay,maikli,kamatis,0.61,food,9,size,nage,USA,0,Female,sivam,bahuth acha good,No,yes,Philippines,nage,0,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3PXX5PX6LYULU4ZZ3XWOJKXWE0IBAM,28,Submitted,Tue Feb 27 10:15:44 PST 2018,Mon Feb 26 17:26:23 PST 2018,Mon Feb 26 17:35:44 PST 2018,,,,,,[],9.124633333333334
28,ay hindi,makinis,sopa,0.55,furniture,10,texture,nage,USA,0,Female,sivam,bahuth acha good,No,yes,Philippines,nage,0,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3PXX5PX6LYULU4ZZ3XWOJKXWE0IBAM,28,Submitted,Tue Feb 27 10:15:44 PST 2018,Mon Feb 26 17:26:23 PST 2018,Mon Feb 26 17:35:44 PST 2018,,,,,,[],9.124633333333334
28,ay hindi,maganda,mesa,0.58,furniture,11,quality,nage,USA,0,Female,sivam,bahuth acha good,No,yes,Philippines,nage,0,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3PXX5PX6LYULU4ZZ3XWOJKXWE0IBAM,28,Submitted,Tue Feb 27 10:15:44 PST 2018,Mon Feb 26 17:26:23 PST 2018,Mon Feb 26 17:35:44 PST 2018,,,,,,[],9.124633333333334
28,ay hindi,mahaba,karot,0.54,food,12,size,nage,USA,0,Female,sivam,bahuth acha good,No,yes,Philippines,nage,0,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3PXX5PX6LYULU4ZZ3XWOJKXWE0IBAM,28,Submitted,Tue Feb 27 10:15:44 PST 2018,Mon Feb 26 17:26:23 PST 2018,Mon Feb 26 17:35:44 PST 2018,,,,,,[],9.124633333333334
28,ay,bakal,keso,0.62,food,13,material,nage,USA,0,Female,sivam,bahuth acha good,No,yes,Philippines,nage,0,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3PXX5PX6LYULU4ZZ3XWOJKXWE0IBAM,28,Submitted,Tue Feb 27 10:15:44 PST 2018,Mon Feb 26 17:26:23 PST 2018,Mon Feb 26 17:35:44 PST 2018,,,,,,[],9.124633333333334
28,ay hindi,maliit,silya,0.74,furniture,14,size,nage,USA,0,Female,sivam,bahuth acha good,No,yes,Philippines,nage,0,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3PXX5PX6LYULU4ZZ3XWOJKXWE0IBAM,28,Submitted,Tue Feb 27 10:15:44 PST 2018,Mon Feb 26 17:26:23 PST 2018,Mon Feb 26 17:35:44 PST 2018,,,,,,[],9.124633333333334
28,ay,malaki,saging,0.73,food,15,size,nage,USA,0,Female,sivam,bahuth acha good,No,yes,Philippines,nage,0,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3PXX5PX6LYULU4ZZ3XWOJKXWE0IBAM,28,Submitted,Tue Feb 27 10:15:44 PST 2018,Mon Feb 26 17:26:23 PST 2018,Mon Feb 26 17:35:44 PST 2018,,,,,,[],9.124633333333334
28,ay,cuadrado,television,0.79,furniture,16,shape,nage,USA,0,Female,sivam,bahuth acha good,No,yes,Philippines,nage,0,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3PXX5PX6LYULU4ZZ3XWOJKXWE0IBAM,28,Submitted,Tue Feb 27 10:15:44 PST 2018,Mon Feb 26 17:26:23 PST 2018,Mon Feb 26 17:35:44 PST 2018,,,,,,[],9.124633333333334
28,ay hindi,tatsulok,silya,0.73,furniture,17,shape,nage,USA,0,Female,sivam,bahuth acha good,No,yes,Philippines,nage,0,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3PXX5PX6LYULU4ZZ3XWOJKXWE0IBAM,28,Submitted,Tue Feb 27 10:15:44 PST 2018,Mon Feb 26 17:26:23 PST 2018,Mon Feb 26 17:35:44 PST 2018,,,,,,[],9.124633333333334
28,ay hindi,bago,television,0.72,furniture,18,age,nage,USA,0,Female,sivam,bahuth acha good,No,yes,Philippines,nage,0,Windows,1024,1280,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,3PXX5PX6LYULU4ZZ3XWOJKXWE0IBAM,28,Submitted,Tue Feb 27 10:15:44 PST 2018,Mon Feb 26 17:26:23 PST 2018,Mon Feb 26 17:35:44 PST 2018,,,,,,[],9.124633333333334
